Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_sediment_resuspension,k_burial,k_runoff_transport,k_tillage,k_percolation,k_soil_air_resuspension,k_sequestration_deep_soils,k_wind_trasport,k_dry_depossition,k_wet_depossition
Coast_Surface_Water,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-11, 0.0, 0.0, 0.0, 0.0]",0.0,1.715743549394639e-13,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp3,1.6045073624072808e-10,"[0.0, 1.585490127684587e-10, 0.0, 0.0, 0.0]",0.0,1.5423130560438985e-10,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp4,1.6045073624072808e-10,"[0.0, 0.0, 1.5854895997167266e-09, 0.0, 0.0]",0.0,4.964102549716744e-07,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp5,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 1.5854895991887584e-08, 0.0]",0.0,0.0039510451141740385,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp1,3.2090147248145615e-10,"[0, 0, 0, 0, 0]",0.0046860285164695625,0.0,0.0,0.0,3.3295583238958095e-07,0.00022262072786816494,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp2,3.2090147248145615e-10,"[2.3782343987823448e-09, 0.0, 0.0, 0.0, 0.0]",0.015505894757534694,0.0,0.0,0.0,3.3295583238958095e-07,0.00043633304315171393,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp3,3.2090147248145615e-10,"[0.0, 9.512937595129377e-09, 0.0, 0.0, 0.0]",1.2426944550600516,0.0,0.0,0.0,3.3295583238958095e-07,0.0027581926805953848,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp4,3.2090147248145615e-10,"[0.0, 0.0, 8.085996955859972e-08, 0.0, 0.0]",358.6245800863524,0.0,0.0,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp5,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 7.94330289193303e-07, 0.0]",7279977.12103397,0.0,0.0,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp1,8.022536812036404e-11,"[0, 0, 0, 0, 0]",0.0,4.6870059740320225e-12,0.0,0.0,3.3295583238958095e-07,0.00022267742146083903,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp2,8.022536812036404e-11,"[2.3782637593383765e-11, 0.0, 0.0, 0.0, 0.0]",0.0,1.5507148877891797e-11,0.0,0.0,3.3295583238958095e-07,0.00043637295162704206,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp3,8.022536812036404e-11,"[0.0, 9.512939430186434e-11, 0.0, 0.0, 0.0]",0.0,1.2426983240626296e-09,0.0,0.0,3.3295583238958095e-07,0.002758203472466932,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
